id	contig
WP_009646443	BD_contigs_contig_29555
WP_009646445	BD_contigs_contig_40970
WP_009646451	BD_contigs_contig_97919
WP_009646455	BD_contigs_contig_18173
WP_009646456	BD_contigs_contig_97645
WP_009646459	BD_contigs_contig_49337
WP_009646459	BD_contigs_contig_55896
WP_009646468	BD_contigs_contig_41805
WP_009646474	BD_contigs_contig_39446
WP_009646490	BD_contigs_contig_80837
WP_009646497	BD_contigs_contig_32596
WP_009646501	BD_contigs_contig_38616
WP_009646524	BD_contigs_contig_17541
WP_009646527	BD_contigs_contig_87667
WP_009646530	BD_contigs_contig_65604
WP_009646532	BD_contigs_contig_21569
WP_009646532	BD_contigs_contig_21616
WP_009646562	BD_contigs_contig_53069
WP_009646562	BD_contigs_contig_53071
WP_009646562	BD_contigs_contig_70209
WP_009646579	BD_contigs_contig_23295
WP_009646579	BD_contigs_contig_23296
WP_009646585	BD_contigs_contig_36699
WP_009646607	BD_contigs_contig_26637
WP_009646613	BD_contigs_contig_82355
WP_009646617	BD_contigs_contig_9589
WP_009646618	BD_contigs_contig_83052
WP_009646618	BD_contigs_contig_83050
WP_009646623	BD_contigs_contig_40113
WP_009646627	BD_contigs_contig_55727
WP_009646628	BD_contigs_contig_96699
WP_009646642	BD_contigs_contig_43288
WP_009646665	BD_contigs_contig_48150
WP_009646669	BD_contigs_contig_15538
WP_009646674	BD_contigs_contig_36100
WP_009646682	BD_contigs_contig_29031
WP_009646682	BD_contigs_contig_29030
WP_009646703	BD_contigs_contig_95546
WP_009646726	BD_contigs_contig_46271
WP_009646735	BD_contigs_contig_53498
WP_009646738	BD_contigs_contig_45283
WP_009646756	BD_contigs_contig_55599
WP_009646756	BD_contigs_contig_19506
WP_009646762	BD_contigs_contig_11950
WP_009646762	BD_contigs_contig_32190
WP_009646762	BD_contigs_contig_32198
WP_009646762	BD_contigs_contig_32265
WP_009646775	BD_contigs_contig_74140
WP_009646775	BD_contigs_contig_23488
WP_009646779	BD_contigs_contig_51270
WP_009646786	BD_contigs_contig_5236
WP_009646786	BD_contigs_contig_59571
WP_009646787	BD_contigs_contig_1926
WP_009646787	BD_contigs_contig_1954
WP_009646787	BD_contigs_contig_746
WP_009646791	BD_contigs_contig_84069
WP_009646799	BD_contigs_contig_23390
WP_009646802	BD_contigs_contig_55581
WP_009646808	BD_contigs_contig_49942
WP_009646810	BD_contigs_contig_47000
WP_009646812	BD_contigs_contig_61339
WP_009646824	BD_contigs_contig_69921
WP_009646839	BD_contigs_contig_33700
WP_009646842	BD_contigs_contig_51684
WP_009646842	BD_contigs_contig_591
WP_009646856	BD_contigs_contig_8085
WP_009646882	BD_contigs_contig_23299
WP_009646885	BD_contigs_contig_52826
WP_009646885	BD_contigs_contig_52827
WP_009646885	BD_contigs_contig_55296
WP_009646885	BD_contigs_contig_49930
WP_009646885	BD_contigs_contig_47079
WP_009646887	BD_contigs_contig_50287
WP_009646888	BD_contigs_contig_19312
WP_009646893	BD_contigs_contig_67074
WP_009646894	BD_contigs_contig_36308
WP_009646894	BD_contigs_contig_42369
WP_009646896	BD_contigs_contig_10264
WP_009646899	BD_contigs_contig_53886
WP_009646903	BD_contigs_contig_54394
WP_009646908	BD_contigs_contig_47291
WP_009646918	BD_contigs_contig_48532
WP_009646925	BD_contigs_contig_63737
WP_009646926	BD_contigs_contig_76844
WP_009646929	BD_contigs_contig_29907
WP_009646930	BD_contigs_contig_57176
WP_009646931	BD_contigs_contig_62265
WP_009646931	BD_contigs_contig_59643
WP_009646941	BD_contigs_contig_56756
WP_009646952	BD_contigs_contig_33691
WP_009646967	BD_contigs_contig_34075
WP_009646967	BD_contigs_contig_66533
WP_009646975	BD_contigs_contig_100572
WP_009646980	BD_contigs_contig_85924
WP_009646996	BD_contigs_contig_68901
WP_009646998	BD_contigs_contig_72700
WP_009646998	BD_contigs_contig_56121
WP_009647012	BD_contigs_contig_80631
WP_009647027	BD_contigs_contig_12767
WP_009647027	BD_contigs_contig_291
WP_009647030	BD_contigs_contig_47298
WP_009647030	BD_contigs_contig_49347
WP_009647036	BD_contigs_contig_51677
WP_009647044	BD_contigs_contig_84557
WP_009647045	BD_contigs_contig_51676
WP_009647053	BD_contigs_contig_262
WP_009647057	BD_contigs_contig_19575
WP_009647071	BD_contigs_contig_114102
WP_009647071	BD_contigs_contig_114101
WP_009647071	BD_contigs_contig_16647
WP_009647079	BD_contigs_contig_48465
WP_009647084	BD_contigs_contig_30895
WP_009647087	BD_contigs_contig_73152
WP_009647096	BD_contigs_contig_73099
WP_009647109	BD_contigs_contig_111570
WP_009647112	BD_contigs_contig_111577
WP_009647179	BD_contigs_contig_21242
WP_009647185	BD_contigs_contig_67670
WP_009647190	BD_contigs_contig_15754
WP_009647198	BD_contigs_contig_55346
WP_009647198	BD_contigs_contig_63305
WP_009647200	BD_contigs_contig_5261
WP_009647204	BD_contigs_contig_10801
WP_009647205	BD_contigs_contig_83951
WP_009647218	BD_contigs_contig_11935
WP_009647220	BD_contigs_contig_111544
WP_009647516	BD_contigs_contig_7100
WP_009647696	BD_contigs_contig_57468
WP_009648002	BD_contigs_contig_70982
WP_009648302	BD_contigs_contig_39649
WP_009648335	BD_contigs_contig_99697
WP_009648502	BD_contigs_contig_14966
WP_009648593	BD_contigs_contig_19109
WP_009649293	BD_contigs_contig_47886
WP_009649296	BD_contigs_contig_62903
WP_009649296	BD_contigs_contig_64872
WP_009649502	BD_contigs_contig_58837
WP_009649505	BD_contigs_contig_39233
WP_009649539	BD_contigs_contig_81963
WP_009649593	BD_contigs_contig_69385
WP_009649624	BD_contigs_contig_10100
WP_009649645	BD_contigs_contig_44857
WP_009649659	BD_contigs_contig_42348
WP_009649689	BD_contigs_contig_40555
WP_009649696	BD_contigs_contig_9278
WP_009649722	BD_contigs_contig_39482
WP_009649782	BD_contigs_contig_55509
WP_009649839	BD_contigs_contig_20036
WP_009649875	BD_contigs_contig_47826
WP_009649906	BD_contigs_contig_102421
WP_009649924	BD_contigs_contig_27055
WP_009649989	BD_contigs_contig_84086
WP_009649990	BD_contigs_contig_71854
WP_009650065	BD_contigs_contig_76075
WP_009650084	BD_contigs_contig_4156
WP_009650084	BD_contigs_contig_72906
WP_009650136	BD_contigs_contig_55572
WP_009650160	BD_contigs_contig_86369
WP_009650167	BD_contigs_contig_88075
WP_009650189	BD_contigs_contig_43268
WP_009650189	BD_contigs_contig_26602
WP_009650272	BD_contigs_contig_53962
WP_009650280	BD_contigs_contig_97232
WP_009650330	BD_contigs_contig_54359
WP_009650414	BD_contigs_contig_42997
WP_009650425	BD_contigs_contig_87221
WP_009650456	BD_contigs_contig_38361
WP_009650470	BD_contigs_contig_42251
WP_009650555	BD_contigs_contig_27157
WP_009650555	BD_contigs_contig_37442
WP_009650658	BD_contigs_contig_14131
WP_009650658	BD_contigs_contig_44097
WP_009650659	BD_contigs_contig_86188
WP_009650824	BD_contigs_contig_67803
WP_009650824	BD_contigs_contig_47262
WP_009650824	BD_contigs_contig_58964
WP_009650828	BD_contigs_contig_53341
WP_009650871	BD_contigs_contig_37144
WP_009650933	BD_contigs_contig_87924
WP_009650936	BD_contigs_contig_82806
WP_009650936	BD_contigs_contig_98468
WP_009650936	BD_contigs_contig_42772
WP_009650992	BD_contigs_contig_38491
WP_009651056	BD_contigs_contig_81704
WP_009651138	BD_contigs_contig_38577
WP_009651177	BD_contigs_contig_66911
WP_009651318	BD_contigs_contig_98215
WP_009651342	BD_contigs_contig_39735
WP_009651482	BD_contigs_contig_98942
WP_009655033	BD_contigs_contig_25746
WP_009655048	BD_contigs_contig_9523
WP_009655056	BD_contigs_contig_53917
WP_009655060	BD_contigs_contig_76378
WP_009655109	BD_contigs_contig_69229
WP_009655109	BD_contigs_contig_11643
WP_009655116	BD_contigs_contig_11631
WP_009655133	BD_contigs_contig_11249
WP_009655133	BD_contigs_contig_42572
WP_009655133	BD_contigs_contig_11164
WP_009655133	BD_contigs_contig_11158
WP_009655133	BD_contigs_contig_11242
WP_009655146	BD_contigs_contig_3616
WP_009655151	BD_contigs_contig_61075
WP_009655154	BD_contigs_contig_74758
WP_009655184	BD_contigs_contig_31551
WP_009655184	BD_contigs_contig_50205
WP_009655198	BD_contigs_contig_42085
WP_009655201	BD_contigs_contig_42060
WP_009655223	BD_contigs_contig_101752
WP_009655280	BD_contigs_contig_37058
WP_009655297	BD_contigs_contig_73569
WP_009655297	BD_contigs_contig_78972
WP_009655320	BD_contigs_contig_86666
WP_009655324	BD_contigs_contig_21940
WP_009655340	BD_contigs_contig_3907
WP_009655340	BD_contigs_contig_3957
WP_009655349	BD_contigs_contig_13337
WP_009655404	BD_contigs_contig_6224
WP_009655414	BD_contigs_contig_81231
WP_009655487	BD_contigs_contig_26595
WP_009655488	BD_contigs_contig_82188
WP_009655512	BD_contigs_contig_35094
WP_009655519	BD_contigs_contig_26833
WP_009655525	BD_contigs_contig_22341
WP_009655525	BD_contigs_contig_47163
WP_009655525	BD_contigs_contig_47160
WP_009655525	BD_contigs_contig_48559
WP_009655529	BD_contigs_contig_77936
WP_009655530	BD_contigs_contig_19655
WP_009655531	BD_contigs_contig_79451
WP_009655538	BD_contigs_contig_25493
WP_009655554	BD_contigs_contig_51613
WP_009655589	BD_contigs_contig_113581
WP_009655589	BD_contigs_contig_56921
WP_009655652	BD_contigs_contig_10503
WP_009655653	BD_contigs_contig_26983
WP_009655698	BD_contigs_contig_79103
WP_009655698	BD_contigs_contig_19282
WP_009655702	BD_contigs_contig_31404
WP_009655721	BD_contigs_contig_61066
WP_009655741	BD_contigs_contig_88844
WP_009655746	BD_contigs_contig_101053
WP_009655767	BD_contigs_contig_36672
WP_009655781	BD_contigs_contig_81191
WP_009655804	BD_contigs_contig_54559
WP_009655819	BD_contigs_contig_37999
WP_009655822	BD_contigs_contig_26889
WP_009655831	BD_contigs_contig_48428
WP_009655831	BD_contigs_contig_44174
WP_009655834	BD_contigs_contig_12164
WP_009655835	BD_contigs_contig_1955
WP_009655835	BD_contigs_contig_1940
WP_009655837	BD_contigs_contig_30928
WP_009655837	BD_contigs_contig_46957
WP_009655837	BD_contigs_contig_46956
WP_009655837	BD_contigs_contig_754
WP_009655837	BD_contigs_contig_30936
WP_009655839	BD_contigs_contig_50808
WP_009655839	BD_contigs_contig_58623
WP_009655884	BD_contigs_contig_22946
WP_009655886	BD_contigs_contig_71146
WP_009655891	BD_contigs_contig_18810
WP_009655891	BD_contigs_contig_18811
WP_009655891	BD_contigs_contig_28306
WP_009655899	BD_contigs_contig_58177
WP_009655902	BD_contigs_contig_66190
WP_009655912	BD_contigs_contig_62599
WP_009655952	BD_contigs_contig_59453
WP_009655982	BD_contigs_contig_11864
WP_009655998	BD_contigs_contig_60228
WP_009656006	BD_contigs_contig_56472
WP_009656011	BD_contigs_contig_78436
WP_009656011	BD_contigs_contig_78436
WP_009656015	BD_contigs_contig_46917
WP_009656017	BD_contigs_contig_62988
WP_009656019	BD_contigs_contig_63652
WP_009656023	BD_contigs_contig_41693
WP_009656023	BD_contigs_contig_26533
WP_009656029	BD_contigs_contig_86888
WP_009656053	BD_contigs_contig_27115
WP_009656078	BD_contigs_contig_114485
WP_009656078	BD_contigs_contig_25443
WP_009656078	BD_contigs_contig_25453
WP_009656102	BD_contigs_contig_20637
WP_009656106	BD_contigs_contig_106200
WP_009656109	BD_contigs_contig_82578
WP_009656120	BD_contigs_contig_76132
WP_009656135	BD_contigs_contig_27762
WP_009656135	BD_contigs_contig_59629
WP_009656141	BD_contigs_contig_26485
WP_009656176	BD_contigs_contig_93180
WP_009656195	BD_contigs_contig_18184
WP_009656205	BD_contigs_contig_5074
WP_009656205	BD_contigs_contig_85946
WP_009656205	BD_contigs_contig_25611
WP_009656210	BD_contigs_contig_57914
WP_009656212	BD_contigs_contig_37281
WP_009656216	BD_contigs_contig_62325
WP_009656243	BD_contigs_contig_24517
WP_009656247	BD_contigs_contig_64344
WP_009656252	BD_contigs_contig_24492
WP_009656259	BD_contigs_contig_11122
WP_009656277	BD_contigs_contig_63024
WP_009656284	BD_contigs_contig_92101
WP_009656289	BD_contigs_contig_52640
WP_009656291	BD_contigs_contig_24519
WP_009656291	BD_contigs_contig_14815
WP_009656292	BD_contigs_contig_25341
WP_009656308	BD_contigs_contig_104143
WP_009656321	BD_contigs_contig_113329
WP_009656342	BD_contigs_contig_93330
WP_009656379	BD_contigs_contig_60074
WP_009656380	BD_contigs_contig_29880
WP_009656399	BD_contigs_contig_24775
WP_009656400	BD_contigs_contig_32946
WP_009656409	BD_contigs_contig_36222
WP_009656409	BD_contigs_contig_46688
WP_009656417	BD_contigs_contig_21991
WP_009656417	BD_contigs_contig_56659
WP_009656417	BD_contigs_contig_74196
WP_009656428	BD_contigs_contig_53681
WP_009656434	BD_contigs_contig_6612
WP_009656435	BD_contigs_contig_21994
WP_009656452	BD_contigs_contig_92997
WP_009656452	BD_contigs_contig_61305
WP_009656452	BD_contigs_contig_44515
WP_009656452	BD_contigs_contig_70232
WP_009656466	BD_contigs_contig_101335
WP_009656472	BD_contigs_contig_30938
WP_009656543	BD_contigs_contig_31964
WP_009656543	BD_contigs_contig_22705
WP_009656557	BD_contigs_contig_37538
WP_009656557	BD_contigs_contig_54140
WP_009656573	BD_contigs_contig_54990
WP_009656573	BD_contigs_contig_113899
WP_009656573	BD_contigs_contig_42190
WP_009656576	BD_contigs_contig_43400
WP_009656589	BD_contigs_contig_18012
WP_009656589	BD_contigs_contig_76337
WP_009656595	BD_contigs_contig_84502
WP_009656637	BD_contigs_contig_83643
WP_009656704	BD_contigs_contig_36462
WP_009656718	BD_contigs_contig_87316
WP_009656724	BD_contigs_contig_18128
WP_009656726	BD_contigs_contig_66267
WP_009656730	BD_contigs_contig_82904
WP_009656731	BD_contigs_contig_47510
WP_009656745	BD_contigs_contig_82315
WP_009656751	BD_contigs_contig_57609
WP_009656754	BD_contigs_contig_73517
WP_009656754	BD_contigs_contig_51844
WP_009656755	BD_contigs_contig_22800
WP_009656769	BD_contigs_contig_14346
WP_009656778	BD_contigs_contig_10605
WP_009656778	BD_contigs_contig_58326
WP_009656778	BD_contigs_contig_59175
WP_009656794	BD_contigs_contig_52911
WP_009656832	BD_contigs_contig_96713
WP_009656843	BD_contigs_contig_97291
WP_009656846	BD_contigs_contig_64790
WP_009656851	BD_contigs_contig_59068
WP_009656896	BD_contigs_contig_82657
WP_009656897	BD_contigs_contig_49404
WP_009656909	BD_contigs_contig_30802
WP_009656918	BD_contigs_contig_26465
WP_009656952	BD_contigs_contig_78727
WP_009656957	BD_contigs_contig_1103
WP_009656961	BD_contigs_contig_10381
WP_009656963	BD_contigs_contig_89338
WP_009656977	BD_contigs_contig_64242
WP_009656991	BD_contigs_contig_52644
WP_009657017	BD_contigs_contig_73854
WP_009657017	BD_contigs_contig_81427
WP_009657018	BD_contigs_contig_44164
WP_009657026	BD_contigs_contig_59512
WP_009657026	BD_contigs_contig_72761
WP_009657057	BD_contigs_contig_4681
WP_009657057	BD_contigs_contig_4681
WP_009657115	BD_contigs_contig_5597
WP_009657115	BD_contigs_contig_448
WP_009657115	BD_contigs_contig_18118
WP_009657115	BD_contigs_contig_5537
WP_009657115	BD_contigs_contig_40884
WP_009657115	BD_contigs_contig_85459
WP_009657115	BD_contigs_contig_40887
WP_009657115	BD_contigs_contig_29635
WP_009657117	BD_contigs_contig_8249
WP_009657120	BD_contigs_contig_34138
WP_009657125	BD_contigs_contig_2049
WP_009657125	BD_contigs_contig_41272
WP_009657126	BD_contigs_contig_40458
WP_009657127	BD_contigs_contig_27527
WP_009657128	BD_contigs_contig_9438
WP_009657134	BD_contigs_contig_10009
WP_009657137	BD_contigs_contig_88806
WP_009657137	BD_contigs_contig_39642
WP_009657139	BD_contigs_contig_16259
WP_009657140	BD_contigs_contig_72970
WP_009657140	BD_contigs_contig_44882
WP_009657144	BD_contigs_contig_29165
WP_009657144	BD_contigs_contig_19499
WP_009657144	BD_contigs_contig_19563
WP_009657144	BD_contigs_contig_12819
WP_009657147	BD_contigs_contig_12928
WP_009657164	BD_contigs_contig_31016
WP_009657207	BD_contigs_contig_52549
WP_009657246	BD_contigs_contig_8036
WP_009657246	BD_contigs_contig_37176
WP_009657251	BD_contigs_contig_12816
WP_009657269	BD_contigs_contig_8991
WP_009657269	BD_contigs_contig_62823
WP_009657295	BD_contigs_contig_55519
WP_009657308	BD_contigs_contig_64164
WP_009657363	BD_contigs_contig_2708
WP_009657363	BD_contigs_contig_13325
WP_009657365	BD_contigs_contig_49070
WP_009657365	BD_contigs_contig_19582
WP_009657368	BD_contigs_contig_72500
WP_009657454	BD_contigs_contig_7468
WP_009657457	BD_contigs_contig_35370
WP_009657475	BD_contigs_contig_18225
WP_009657496	BD_contigs_contig_50825
WP_009657496	BD_contigs_contig_83462
WP_009657496	BD_contigs_contig_5861
WP_009657567	BD_contigs_contig_29595
WP_009657603	BD_contigs_contig_9863
WP_009657634	BD_contigs_contig_5598
WP_009657639	BD_contigs_contig_39750
WP_009657708	BD_contigs_contig_11344
WP_009657708	BD_contigs_contig_11348
WP_009657711	BD_contigs_contig_2676
WP_009657727	BD_contigs_contig_27953
WP_009657837	BD_contigs_contig_81511
WP_009657938	BD_contigs_contig_60076
WP_009657955	BD_contigs_contig_39680
WP_009658009	BD_contigs_contig_6923
WP_009658024	BD_contigs_contig_22161
WP_009658048	BD_contigs_contig_85341
WP_009658048	BD_contigs_contig_71554
WP_009658080	BD_contigs_contig_75816
WP_009658117	BD_contigs_contig_12921
WP_009658117	BD_contigs_contig_16765
WP_009658146	BD_contigs_contig_31338
WP_009658147	BD_contigs_contig_96325
WP_009658160	BD_contigs_contig_66099
WP_009658164	BD_contigs_contig_67248
WP_009658175	BD_contigs_contig_32098
WP_009658187	BD_contigs_contig_100667
WP_009658187	BD_contigs_contig_90150
WP_009658217	BD_contigs_contig_100706
WP_009658251	BD_contigs_contig_20676
WP_009658252	BD_contigs_contig_46155
WP_009658264	BD_contigs_contig_50568
WP_009658270	BD_contigs_contig_52755
WP_009658344	BD_contigs_contig_22903
WP_009658344	BD_contigs_contig_22904
WP_009658345	BD_contigs_contig_49457
WP_009658406	BD_contigs_contig_58606
WP_009658415	BD_contigs_contig_12250
WP_009658524	BD_contigs_contig_15661
WP_009658526	BD_contigs_contig_42784
WP_009658527	BD_contigs_contig_51866
WP_009658529	BD_contigs_contig_41047
WP_009658597	BD_contigs_contig_108389
WP_009658599	BD_contigs_contig_89606
WP_009658624	BD_contigs_contig_20461
WP_009658767	BD_contigs_contig_83401
WP_009658783	BD_contigs_contig_35455
WP_009658784	BD_contigs_contig_44508
WP_009658810	BD_contigs_contig_17771
WP_009658843	BD_contigs_contig_44510
WP_009658900	BD_contigs_contig_48025
WP_009658949	BD_contigs_contig_8235
WP_009658949	BD_contigs_contig_61642
WP_009659111	BD_contigs_contig_83659
WP_009659534	BD_contigs_contig_89882
WP_009659621	BD_contigs_contig_78173
WP_009659624	BD_contigs_contig_13501
WP_009659817	BD_contigs_contig_8590
WP_009659971	BD_contigs_contig_92266
WP_009660147	BD_contigs_contig_89670
WP_009660588	BD_contigs_contig_96769
WP_009660659	BD_contigs_contig_72828
WP_009660682	BD_contigs_contig_19242
WP_009660752	BD_contigs_contig_68210
WP_009660758	BD_contigs_contig_38867
